Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source,Cluster,Distance
2022-08-02 14:26:23,48.104.44.174,71.103.126.108,60904,5934,UDP,202,Data,DNS,In maiores sapiente earum corporis. Minus neque incidunt. Doloribus nulla alias repellat repellendus repellat.,,15.21,,Malware,Known Pattern A,Logged,Low,Vihaan Devan,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/4.1),Segment B,"Kottayam, Jharkhand",181.143.9.252,,,Firewall,1,2.1593795599962915
2020-06-16 07:52:12,79.228.188.175,121.221.222.0,65181,4708,UDP,434,Control,HTTP,"Alias tempora unde. Quaerat qui repudiandae aliquam ab in. Quam impedit voluptatibus unde omnis.
Quisquam magnam suscipit nesciunt iusto dolore ipsum. Velit voluptatum pariatur maxime minus ducimus.",IoC Detected,80.17,,Malware,Known Pattern B,Ignored,High,Aayush Randhawa,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/5.1),Segment A,"Bhavnagar, Mizoram",158.216.133.205,,Alert Data,Server,2,2.258622364134183
2022-05-21 18:15:31,74.130.192.51,31.247.97.46,5750,62880,UDP,389,Data,HTTP,Recusandae sequi quod consequatur est minus tempora. Rerum eligendi exercitationem in rerum officia facilis. Natus eaque maiores soluta quam explicabo.,,63.36,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Madhav Kala,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_3) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/32.0.897.0 Safari/534.0",Segment A,"Khammam, Himachal Pradesh",,Log Data,Alert Data,Firewall,1,2.1454177115209214
2022-05-24 03:49:40,94.118.71.102,217.110.234.191,4656,63799,UDP,540,Control,DNS,Labore facere tempore. Error saepe possimus dolor neque nihil. Alias excepturi illum possimus.,,26.73,,Intrusion,Known Pattern A,Ignored,Medium,Pihu Sahni,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2520-01-26 14:06:56 Firefox/3.6.16,Segment B,"Ghaziabad, Manipur",,,Alert Data,Server,0,2.167702024993335
2020-11-13 10:03:37,45.72.54.178,69.44.236.177,65078,4952,TCP,250,Data,FTP,"Aperiam sit cupiditate. Assumenda mollitia debitis quos. Doloremque accusamus voluptatem in.
Sapiente laboriosam minima molestiae consequatur aliquid dolor.",,14.36,,Malware,Known Pattern B,Blocked,Medium,Dhruv Chacko,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/6419-06-24 07:01:48 Firefox/3.6.19,Segment C,"Varanasi, Meghalaya",,,Alert Data,Firewall,1,2.34607492015955
2023-10-09 07:49:59,86.51.106.62,128.36.216.236,63709,8072,UDP,309,Control,FTP,Repellendus iusto reprehenderit dolore voluptas alias. Ipsam doloribus beatae error eius molestiae repellat repudiandae.,,11.33,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Mamooty Karpe,Mozilla/5.0 (Windows 98; mn-MN; rv:1.9.1.20) Gecko/9612-07-19 19:04:24 Firefox/3.8,Segment A,"Guntur, Chhattisgarh",,,,Firewall,1,2.17322388128023
2021-11-20 22:05:52,40.77.166.213,40.112.23.49,3448,58648,ICMP,76,Data,HTTP,Eos sunt est voluptatem veritatis. Consequuntur ex soluta delectus nemo accusantium.,,57.88,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Eshani Tiwari,Mozilla/5.0 (Android 3.2; Mobile; rv:53.0) Gecko/53.0 Firefox/53.0,Segment A,"Kakinada, Chhattisgarh",,Log Data,,Server,1,2.167007026164638
2020-01-24 05:49:25,59.203.190.6,164.58.112.0,4803,1359,ICMP,531,Control,DNS,"Delectus iure eligendi facere. Animi error ad labore. Facilis id eos eveniet asperiores veritatis tenetur.
Eum nihil in neque nostrum nulla. Quibusdam enim in facilis esse.",IoC Detected,94.69,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Vardaniya Dugar,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/5835-01-11 16:49:58 Firefox/3.6.8,Segment A,"Anand, Madhya Pradesh",,Log Data,Alert Data,Firewall,0,2.208006455428136
2022-06-27 06:38:23,6.252.174.91,133.185.42.157,55465,65286,ICMP,257,Control,FTP,"Perspiciatis nam unde eius id. Praesentium vel tempora hic laboriosam quasi.
Dolorum magnam quia at. Porro atque soluta laboriosam dolor quas voluptatum.
Non ut adipisci repellendus consectetur.",IoC Detected,84.03,Alert Triggered,DDoS,Known Pattern A,Logged,High,Anvi Gokhale,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/9.7w3302.0 Mobile/22Z379 Safari/536.2",Segment A,"Naihati, Tripura",128.87.169.12,Log Data,Alert Data,Firewall,1,2.158819663989721
2022-08-30 08:53:58,31.50.131.149,148.182.9.245,1876,1817,UDP,378,Data,FTP,Iusto a quisquam veritatis fuga. Accusantium laborum sed tempore sequi placeat quos. Repellat laudantium illum.,IoC Detected,86.07,Alert Triggered,Intrusion,Known Pattern A,Logged,High,Veer Balan,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/4.0),Segment C,"Rajkot, Gujarat",159.243.80.59,Log Data,Alert Data,Server,1,2.3375309214929003
2020-04-10 10:51:32,162.23.201.0,178.88.242.70,58933,3822,ICMP,129,Data,HTTP,"Ullam voluptatem a itaque quo. Cum aspernatur consectetur ipsum.
Tenetur ipsam facilis voluptates corporis repudiandae. Laudantium aut velit eaque perferendis tempora nulla. Provident quos totam.",IoC Detected,90.26,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Shray Chandran,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_4) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/51.0.841.0 Safari/532.2",Segment A,"Karaikudi, Mizoram",,Log Data,Alert Data,Firewall,1,2.199921580727042
2023-06-14 21:53:32,61.88.238.173,139.12.176.114,4017,2655,UDP,372,Control,DNS,Suscipit quisquam corporis accusamus iste laudantium. Eos accusantium laboriosam deserunt modi maxime illum. Impedit error nisi molestiae.,IoC Detected,83.55,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Nakul Rastogi,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/531.42.7 (KHTML, like Gecko) Version/4.0.4 Safari/531.42.7",Segment B,"Delhi, Uttarakhand",120.58.162.6,,Alert Data,Server,1,2.225095251779681
2022-05-23 05:05:26,39.11.222.131,37.100.109.254,61664,65330,TCP,173,Data,HTTP,Numquam modi omnis porro dolorem quaerat nulla atque. Voluptatum sunt deserunt perspiciatis quasi facere. Quidem quibusdam recusandae quos sed recusandae rem. Cupiditate reprehenderit ab a.,IoC Detected,83.64,,Malware,Known Pattern A,Ignored,High,Nirvi Keer,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.1),Segment B,"Vijayanagaram, Tamil Nadu",59.65.244.59,Log Data,Alert Data,Server,1,2.39796063008877
2022-05-24 05:01:27,177.235.102.241,126.28.19.189,58735,64924,TCP,441,Data,FTP,Inventore maxime cupiditate eaque maiores dolore. Non officiis illo nam nulla molestiae debitis nihil.,IoC Detected,69.05,,DDoS,Known Pattern A,Blocked,Low,Manikya Sood,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.1),Segment B,"Rampur, Manipur",,Log Data,Alert Data,Firewall,2,2.2523644226820405
2023-06-26 19:52:04,98.157.251.99,216.38.26.187,62321,56205,ICMP,97,Control,FTP,"Ducimus temporibus saepe accusantium vitae culpa. Dolorem porro minus dolores. Harum deleniti numquam beatae similique.
Nemo eligendi aut officiis necessitatibus.",,90.36,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Nitara Apte,Opera/8.92.(Windows 98; Win 9x 4.90; br-FR) Presto/2.9.184 Version/10.00,Segment A,"Chandigarh, Odisha",91.179.241.96,Log Data,,Server,1,2.140192041340485
2023-06-16 22:07:04,19.238.89.201,48.52.244.130,4700,61749,TCP,177,Control,DNS,Eos ab quam animi omnis porro mollitia. Soluta perspiciatis voluptates excepturi magnam eius.,,88.52,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Aaryahi Sehgal,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/61.0.817.0 Safari/535.2",Segment B,"Rajkot, Uttarakhand",102.39.33.50,,Alert Data,Firewall,1,2.1740256147147283
2023-02-15 10:45:34,142.101.179.75,140.170.82.174,5996,1370,UDP,271,Data,FTP,Quam deserunt ad nostrum distinctio. Laboriosam iusto doloremque mollitia molestias quia ut.,IoC Detected,48.05,,Intrusion,Known Pattern B,Blocked,Low,Yuvraj  Shenoy,"Mozilla/5.0 (Linux; Android 7.1.1) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/29.0.836.0 Safari/533.1",Segment C,"Jamnagar, Nagaland",162.169.90.75,Log Data,,Firewall,1,2.21339012736039
2021-05-10 14:10:50,186.237.225.101,212.159.112.11,57388,1319,UDP,157,Data,DNS,Suscipit fugiat expedita qui sed eveniet consequatur. Laboriosam odio aliquid quae praesentium magnam. Laborum explicabo temporibus.,IoC Detected,11.1,,DDoS,Known Pattern B,Ignored,Low,Anaya Chatterjee,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/38.0.881.0 Mobile/93R970 Safari/531.1",Segment A,"Yamunanagar, Kerala",,Log Data,,Firewall,1,2.23190015171576
2022-01-02 19:05:25,97.127.233.226,128.72.219.147,4143,1782,UDP,120,Control,DNS,Quam fugiat magni earum reprehenderit ipsam unde. Debitis voluptates eum. Nobis sapiente quis voluptates veritatis dolorum.,,80.6,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Jhanvi Deep,Mozilla/5.0 (Windows 95; fr-FR; rv:1.9.1.20) Gecko/2014-07-18 14:47:17 Firefox/3.6.4,Segment A,"Akola, Uttar Pradesh",222.167.14.228,,,Server,1,2.318456544306003
2022-12-13 23:42:46,49.76.247.41,171.160.76.151,63976,63618,ICMP,409,Data,HTTP,"Excepturi assumenda eos ea. Dignissimos temporibus autem praesentium tenetur odio. Odit illum nobis impedit sunt aut cum eaque.
Magni nam aperiam accusamus aperiam quos nihil.",,10.15,,Malware,Known Pattern B,Logged,Low,Siya Joshi,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_4 rv:5.0; de-AT) AppleWebKit/531.44.3 (KHTML, like Gecko) Version/5.1 Safari/531.44.3",Segment A,"Rewa, Meghalaya",64.76.14.175,Log Data,,Server,2,2.322806087460607
2020-03-09 16:11:16,11.126.118.52,132.27.45.190,5773,64932,ICMP,332,Data,HTTP,Mollitia laboriosam error ab iure dicta dolorum. Voluptatum voluptatibus earum debitis impedit non exercitationem. Reprehenderit sunt dicta facilis facilis odio iusto repudiandae.,IoC Detected,36.88,,Malware,Known Pattern A,Ignored,Low,Nirvi Viswanathan,Opera/8.68.(X11; Linux i686; he-IL) Presto/2.9.184 Version/10.00,Segment B,"Tumkur, West Bengal",160.196.168.158,,Alert Data,Firewall,1,2.2263957577138482
2020-07-11 22:24:26,54.15.179.152,73.7.111.236,35197,1220,TCP,1443,Data,FTP,Laudantium provident dolorem necessitatibus ea velit nihil debitis. Animi animi culpa cumque.,IoC Detected,15.25,,Malware,Known Pattern A,Logged,High,Anay Chowdhury,"Mozilla/5.0 (Windows CE) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/63.0.800.0 Safari/536.1",Segment B,"Jaunpur, Uttarakhand",,Log Data,Alert Data,Firewall,2,2.1633419915674765
2020-12-25 11:53:23,129.242.108.148,84.203.237.90,1361,62883,UDP,80,Control,FTP,Repudiandae quos facilis perspiciatis facere numquam. Rem quam incidunt natus eaque hic deserunt veniam. Occaecati velit perferendis quo quos.,,67.62,,Intrusion,Known Pattern A,Ignored,High,Jayant Shetty,"Mozilla/5.0 (Linux; Android 3.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/23.0.834.0 Safari/531.0",Segment C,"Sultan Pur Majra, West Bengal",,Log Data,Alert Data,Firewall,1,2.392504575078804
2021-01-08 00:30:30,57.193.180.85,101.10.209.128,4195,63786,TCP,173,Data,HTTP,"Atque assumenda dignissimos iste ducimus. Voluptates nihil earum accusamus occaecati sint.
Eum asperiores cumque necessitatibus nam odit commodi expedita.
Nostrum voluptatibus assumenda placeat.",,60.41,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Dishani Deol,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/24.0.814.0 Safari/532.2",Segment B,"Rohtak, Gujarat",202.57.29.251,,,Firewall,1,2.273013458438966
2023-09-05 19:04:19,1.33.162.162,3.193.13.14,61363,59565,UDP,287,Data,DNS,Saepe asperiores maxime accusamus eaque. Nihil provident perspiciatis aspernatur reiciendis quod.,IoC Detected,70.63,,Intrusion,Known Pattern A,Ignored,Medium,Shayak Khanna,Mozilla/5.0 (Windows CE; ht-HT; rv:1.9.1.20) Gecko/9523-08-25 01:09:53 Firefox/3.6.1,Segment B,"Narasaraopet, Madhya Pradesh",,Log Data,,Firewall,1,2.1360969420719806
2020-08-28 21:42:18,55.71.194.148,42.155.76.1,58874,3310,UDP,416,Data,DNS,Doloribus magni doloribus aliquid omnis. Numquam dicta dolorum harum quod assumenda voluptatibus. Aut quia molestiae officia sunt.,,6.18,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Indranil Devi,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/57.0.823.0 Mobile/66J067 Safari/535.2",Segment A,"Machilipatnam, Manipur",109.40.255.144,,,Firewall,1,2.1625756202387403
2022-01-11 06:25:41,153.189.127.90,152.134.132.90,65102,61174,TCP,152,Data,DNS,Veritatis voluptatum sed quae hic fugit. In perferendis mollitia vero consequatur saepe consequatur.,IoC Detected,79.26,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Damini Din,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/16.3d1470.0 Mobile/75K379 Safari/533.2",Segment A,"Karnal, Assam",,Log Data,Alert Data,Server,1,2.3857199389492516
2022-12-18 07:50:27,15.132.16.194,213.77.228.27,4679,61503,TCP,448,Control,HTTP,"Accusamus ea quam corrupti quia impedit.
Unde amet unde cum eos repellendus. Quia iste ipsa nostrum reiciendis fuga.
Velit odio autem vel. Quis rerum reiciendis minima porro nobis totam.",,4.79,Alert Triggered,DDoS,Known Pattern A,Logged,High,Ranbir Kalla,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/43.0.807.0 Safari/533.0",Segment C,"Kollam, Nagaland",,,,Firewall,1,2.141614413374138
2020-03-15 01:26:00,98.144.202.229,30.139.68.164,63862,1735,ICMP,581,Control,FTP,"Inventore perferendis rerum doloremque praesentium nisi cum.
Voluptates ea fugit consequuntur quae eos. Reprehenderit aliquid maiores voluptates. Dicta odio hic laboriosam fugiat aspernatur vitae.",IoC Detected,50.78,,DDoS,Known Pattern A,Logged,High,Prisha Jaggi,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/16.8q3100.0 Mobile/80S454 Safari/536.1",Segment A,"Agartala, Gujarat",57.131.150.80,,,Server,2,2.1505967329764655
2020-04-21 03:54:45,194.203.82.105,149.129.171.253,1892,2493,UDP,276,Control,HTTP,Deserunt quasi ducimus sapiente quas. Ipsam quo modi reprehenderit optio cupiditate officiis. Nobis facilis eveniet esse corporis.,IoC Detected,96.66,,DDoS,Known Pattern B,Logged,High,Raghav Mani,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; tr-CY) AppleWebKit/532.30.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6532.30.6",Segment A,"Panipat, Nagaland",,Log Data,Alert Data,Firewall,1,2.3155594978214613
2020-12-01 12:07:49,201.215.167.15,181.89.170.51,54894,65134,TCP,154,Data,DNS,Eum minus tenetur maiores sapiente cupiditate corrupti. Provident ullam unde minima commodi.,IoC Detected,20.9,Alert Triggered,Malware,Known Pattern A,Logged,Low,Faiyaz Garg,"Mozilla/5.0 (Linux; Android 3.2.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/24.0.816.0 Safari/532.2",Segment C,"Pudukkottai, Andhra Pradesh",,Log Data,Alert Data,Firewall,1,2.172931182715935
2023-03-06 05:36:55,50.170.252.39,71.139.250.129,63563,63783,ICMP,393,Data,DNS,"Odit nostrum sunt dicta rem quibusdam odio veritatis. Quo similique quod suscipit quasi. Beatae quis magni blanditiis.
Recusandae consequuntur error. Doloremque at architecto dolorem.",IoC Detected,67.93,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Ivan Iyer,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/7489-08-08 00:31:47 Firefox/14.0,Segment A,"Thanjavur, Rajasthan",168.247.213.132,Log Data,,Firewall,2,2.347157371416373
2021-06-21 15:55:51,153.255.50.96,130.58.121.63,1655,63801,TCP,84,Control,FTP,"Explicabo expedita fugiat corrupti. Tempora dolor delectus eligendi.
Voluptate deleniti natus natus. Hic praesentium accusamus dolores sint impedit.",,17.83,,Malware,Known Pattern B,Logged,Medium,Divyansh Wason,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/5.1),Segment C,"Begusarai, Jharkhand",84.229.86.204,Log Data,,Server,1,2.4127317183459276
2022-05-25 02:54:58,5.115.130.160,17.199.27.124,61390,65196,UDP,285,Data,DNS,"Velit possimus ad sapiente nisi possimus. Ex doloremque quae iusto.
Neque deleniti sit itaque facere nulla blanditiis. Culpa reiciendis explicabo quam porro maiores.",IoC Detected,31.57,Alert Triggered,Malware,Known Pattern B,Logged,Low,Aarav Bali,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/10.6s2994.0 Mobile/96X925 Safari/533.0",Segment C,"Ahmedabad, Haryana",,,,Server,1,2.3511380813248755
2021-09-01 10:40:14,210.204.18.18,21.92.74.94,3777,60883,ICMP,440,Control,DNS,"Ea doloribus necessitatibus atque eos.
Minus aliquam quos eius porro molestias.
Error commodi iste. Facere voluptates quos error. In maxime et repellendus perspiciatis consequatur soluta neque.",IoC Detected,54.51,,DDoS,Known Pattern B,Blocked,Low,Indrans Kata,"Mozilla/5.0 (Linux; Android 1.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/53.0.865.0 Safari/535.1",Segment A,"Ambarnath, Jharkhand",,Log Data,,Server,1,2.1497996554854075
2023-04-01 20:56:16,67.128.39.158,5.160.198.56,63260,65159,ICMP,458,Control,FTP,Cumque alias molestiae dolorem laborum alias enim laboriosam. Minus sapiente itaque quia. Iusto repellendus ducimus sunt. Quisquam eius pariatur voluptate necessitatibus.,IoC Detected,90.04,,Intrusion,Known Pattern B,Ignored,Medium,Ayesha Srivastava,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2084-02-24 03:51:35 Firefox/3.6.17,Segment B,"Panipat, Chhattisgarh",,Log Data,,Firewall,2,2.297293666213635
2022-04-22 17:49:50,205.109.243.255,193.24.201.66,3307,3217,ICMP,481,Control,DNS,Explicabo odit molestiae. Esse molestiae quibusdam debitis neque tenetur et. Quia repellendus ea occaecati molestiae doloribus aspernatur atque.,IoC Detected,42.76,,Intrusion,Known Pattern A,Ignored,Low,Abram Brahmbhatt,"Mozilla/5.0 (Linux; Android 3.2.2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/40.0.855.0 Safari/535.2",Segment B,"Alwar, Uttar Pradesh",168.160.243.79,Log Data,,Server,0,2.2292052965395657
2023-04-28 15:16:53,22.21.144.74,159.120.79.196,64426,61781,TCP,86,Control,DNS,"Quos itaque harum natus distinctio.
Vitae repellendus veniam tempora delectus. Explicabo facere quaerat adipisci necessitatibus autem.
Commodi est accusantium. Cum asperiores repellat dignissimos.",IoC Detected,60.03,,DDoS,Known Pattern B,Ignored,Low,Lagan Sami,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_9; rv:1.9.6.20) Gecko/9566-02-27 14:03:49 Firefox/3.6.16,Segment B,"Jalandhar, Haryana",,,Alert Data,Firewall,1,2.4157551229949408
2021-12-17 23:28:20,76.248.82.84,30.110.2.82,4059,64044,UDP,571,Control,FTP,Maxime pariatur animi qui fugiat. Blanditiis hic iste accusantium molestias repellat. Modi id delectus alias at rerum.,,91.89,,DDoS,Known Pattern A,Blocked,High,Ela Sura,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; quz-PE) AppleWebKit/534.6.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6534.6.2",Segment C,"Anantapuram, Assam",,,,Server,0,2.145378391844395
2021-02-27 17:59:57,191.185.67.135,198.163.217.48,4102,60417,TCP,164,Control,HTTP,"Totam repudiandae deserunt laudantium doloribus inventore officia incidunt.
Blanditiis nisi possimus laboriosam excepturi et. Enim nobis iusto nemo.",,92.48,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Nakul Krishna,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_3; rv:1.9.5.20) Gecko/2105-03-15 13:46:00 Firefox/3.8,Segment C,"Medininagar, Assam",51.215.49.206,,,Firewall,1,2.1521429418034876
2020-12-29 09:52:17,66.88.98.117,183.193.50.182,2606,1311,ICMP,476,Control,FTP,Eos nostrum quasi et nisi ipsam optio non. Magni ex ab magnam consectetur voluptate. Quo placeat esse placeat itaque.,,19.68,,Malware,Known Pattern B,Ignored,Medium,Ivana Bali,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.1),Segment C,"Aurangabad, Maharashtra",,Log Data,Alert Data,Server,0,2.322748590506674
2021-10-05 10:16:20,81.199.14.104,207.132.44.220,60414,1504,UDP,425,Data,HTTP,"Commodi harum hic reprehenderit. Id earum quis.
Maxime dolores molestiae. Nam reprehenderit laboriosam adipisci. Nulla iusto optio corrupti non modi consequuntur.",IoC Detected,19.02,,DDoS,Known Pattern B,Ignored,High,Ivana Halder,Mozilla/5.0 (Android 4.4.4; Mobile; rv:27.0) Gecko/27.0 Firefox/27.0,Segment C,"Rewa, Andhra Pradesh",108.47.216.237,,Alert Data,Server,1,2.2916811409157143
2020-04-25 07:14:34,201.124.178.242,27.213.178.77,60978,2883,ICMP,302,Control,HTTP,Debitis reiciendis nobis nobis hic porro. Qui nulla alias fugiat voluptatibus delectus quos earum. Quos magni nobis quas.,,34.43,Alert Triggered,Malware,Known Pattern B,Blocked,High,Anya Cheema,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_2; rv:1.9.4.20) Gecko/8836-01-05 19:09:29 Firefox/3.8,Segment B,"Darbhanga, Gujarat",,Log Data,,Server,1,2.2524168183095377
2022-07-09 13:39:52,36.160.58.64,73.111.112.103,5197,61810,ICMP,125,Control,HTTP,Cupiditate quam optio fugit doloremque magni. Itaque quod autem doloribus. Accusantium molestiae accusantium pariatur atque vel.,IoC Detected,86.83,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Alia Badal,Opera/8.89.(Windows NT 5.01; mg-MG) Presto/2.9.165 Version/11.00,Segment A,"Gwalior, Sikkim",,,Alert Data,Firewall,1,2.185203105263197
